BM Units Registered with Central Registration Agency 
 
BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,CALF,BMCAIC,BMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
T_ANSUW-1,"An Suidhe 1","Npower Limited",NPOWER01,T,"ANSUW-1",,"","",C,C,0,19.42,0,.4,0,7.768,T,F,T,,01/03/15,F,T
T_ARCHW-1,"Arecleoch","SP Renewables (UK) Limited",SPCRE01,T,"ARCHW-1",,"","",,P,0,114,-20,.4,-8,45.6,F,F,T,,01/03/15,F,T
T_BAGE-1,"BAGE-1","Baglan Operations Ltd",BAGLAN,T,"BAGE-1",,"","BAGLAN TRADING UNIT",,P,0,540,-15,.4,-6,216,F,F,T,,01/03/15,,T
T_BAGE-2,"BAGE-2","Baglan Operations Ltd",BAGLAN,T,"BAGE-2",,"","BAGLAN TRADING UNIT",,P,0,35,-15,.4,-6,14,F,F,T,,01/03/15,,T
T_BAGED-1,"Baglan Energy Park","Baglan Operations Ltd",BAGLAN,T,"BAGED-1",,"","BAGLAN TRADING UNIT",,P,0,0,-10,.859,-8.59,0,F,F,F,,01/03/15,,F
T_BAGTD-1,"T_BAGTD-1","EDF Energy Customers PLC",LENCO,T,"BAGTD-1",,"","",,C,0,0,-10,.3567,-3.567,0,F,F,T,,01/03/15,F,F
T_BARK-1,"BARK-1","BARKING POWER LIMITED",BARKING,T,"BARK-1",,"","",,P,0,398,-10,.4,-4,159.2,F,F,T,,01/03/15,,T
T_BARK-CTRL,"Barking Chnl Tunnel RLink","Npower Limited",NPOWER01,T,"",,"","",,C,0,0,-30,.3456,-10.368,0,F,F,F,,01/04/15,,F
T_BARKB2,"BARKB2","BARKING POWER LIMITED",BARKING,T,"BARKB2",,"","",,P,0,598,-20,.4,-8,239.2,F,F,T,,01/03/15,,T
T_BARK_NR,"Barking NR","EDF Energy Customers PLC",LENCO,T,"",,"","",,C,0,0,-10,.1475,-1.475,0,F,F,F,,01/03/15,,F
T_BLLA-1,"T_BLLA-1","SP Renewables (UK) Limited",SPCRE01,T,"BLLA-1",,"","",,P,0,118,-5.6,.4,-2.24,47.2,F,F,T,,01/03/15,,T
T_BOWLW-1,"Barrow Offshore Wind","Barrow Offshore Wind Limited",DONG009,T,"BOWLW-1",,"","",P,P,0,90,-2,.4,-.8,36,T,F,T,,01/03/15,F,T
T_BPGRD-1,"T_BPGRD-1","Grangemouth CHP Ltd",GCHP,T,"BPGRD-1",,"","T_GRMO-1T_BPGRD-1",,P,0,0,-120,.4,-48,0,F,F,T,,01/03/15,,T
T_BPGRD-2,"T_BPGRD-2","Smartestenergy Limited",SMARTEST,T,"BPGRD-2",,"","",,C,0,0,-140,.0075,-1.05,0,F,F,T,,01/03/15,,F
T_BRER_RTK,"Brereton, Network Rail","EDF Energy Customers PLC",LENCO,T,"",,"","",,C,0,0,-20,.3342,-6.684,0,F,F,F,,01/03/15,,F
T_BUSH_RTK,"Bushey Railtrack","EDF Energy Customers PLC",LENCO,T,"",,"","",,C,0,0,-26,.3527,-9.17,0,F,F,F,,01/03/15,,F
T_CARR-1,"Carrington Power Ltd - Unit 1","Carrington Power Ltd",CARRINGT,T,"CARR-1",,"","",,P,0,442,-7.5,.4,-3,176.8,F,F,T,,01/03/15,F,T
T_CARR-2,"Carrington Power Ltd - Unit 2","Carrington Power Ltd",CARRINGT,T,"CARR-2",,"","",,P,0,442,-7.5,.4,-3,176.8,F,F,T,,01/03/15,F,T
T_CASKD-1,"Castner Kellner","INEOS Chlor Energy LTD",IMPX,T,"CASKD-1",,"","Rocksavage Trading Unit",,P,0,0,-352,.4,-140.8,0,F,F,T,,01/03/15,,T
T_CDCL-1,"T_CDCL-1","E.ON UK plc",POWERGEN,T,"CDCL-1",,"","",,P,0,404,-12,.4,-4.8,161.6,F,F,T,,01/03/15,,T
T_CLACD-1,"Clachan Station Demand","SSE Generation Ltd",SSEGEN,T,"CLACD-1",,"","",,C,0,0,-.1,.2515,-.025,0,F,F,F,,01/03/15,,F
T_CLDCW-1,"Clyde Central","Clyde Windfarm (Scotland) Ltd",CWSL,T,"CLDCW-1",,"","",,P,0,225.4,-10,.4,-4,90.16,F,F,T,,01/03/15,F,T
T_CLDNW-1,"Clyde North","Clyde Windfarm (Scotland) Ltd",CWSL,T,"CLDNW-1",,"","",,P,0,108.1,-5,.4,-2,43.24,F,F,T,,01/03/15,F,T
T_CLDSW-1,"Clyde South","Clyde Windfarm (Scotland) Ltd",CWSL,T,"CLDSW-1",,"","",,P,0,128.8,-5,.4,-2,51.52,F,F,T,,01/03/15,F,T
T_CNQPS-1,"T_CNQPS-1","E.ON UK plc",POWERGEN,T,"CNQPS-1",,"","CONNAH'S QUAY PS TRADING UNIT",,P,0,346,-20,.4,-8,138.4,F,F,T,,01/03/15,,T
T_CNQPS-2,"T_CNQPS-2","E.ON UK plc",POWERGEN,T,"CNQPS-2",,"","CONNAH'S QUAY PS TRADING UNIT",,P,0,346,-20,.4,-8,138.4,F,F,T,,01/03/15,,T
T_CNQPS-3,"T_CNQPS-3","E.ON UK plc",POWERGEN,T,"CNQPS-3",,"","CONNAH'S QUAY PS TRADING UNIT",,P,0,346,-20,.4,-8,138.4,F,F,T,,01/03/15,,T
T_CNQPS-4,"T_CNQPS-4","E.ON UK plc",POWERGEN,T,"CNQPS-4",,"","CONNAH'S QUAY PS TRADING UNIT",,P,0,346,-20,.4,-8,138.4,F,F,T,,01/03/15,,T
T_COCK-1,"T_COCK-1","SP Generation Ltd",SPGEN01,T,"COCK-1",,"","Cockenzie Power Station",,P,0,300,0,.4,0,120,F,F,T,,01/03/15,,T
T_COCK-2,"T_COCK-2","SP Generation Ltd",SPGEN01,T,"COCK-2",,"","Cockenzie Power Station",,P,0,290,0,.4,0,116,F,F,T,,01/03/15,,T
T_COCK-3,"T_COCK-3","SP Generation Ltd",SPGEN01,T,"COCK-3",,"","Cockenzie Power Station",,P,0,300,0,.4,0,120,F,F,T,,01/03/15,,T
T_COCK-4,"T_COCK-4","SP Generation Ltd",SPGEN01,T,"COCK-4",,"","Cockenzie Power Station",,P,0,300,0,.4,0,120,F,F,T,,01/03/15,,T
T_COCKD-1,"T_COCKD-1","SP Generation Ltd",SPGEN01,T,"COCKD-1",,"","Cockenzie Power Station",,P,0,0,-20,.4,-8,0,F,F,T,,01/03/15,,T
T_CORM_RTK,"Corey's Mill","EDF Energy Customers PLC",LENCO,T,"",,"","",,C,0,0,-30,.3619,-10.857,0,F,F,F,,01/03/15,,F
T_COSO-1,"Coryton Power Station","Coryton Energy Company Ltd",CECL,T,"COSO-1",,"","",,P,0,800,-13.8,.4,-5.52,320,F,F,T,,01/03/15,,T
T_COTPS-1,"T_COTPS-1","Jade Power Generation Ltd",COTPOWER,T,"COTPS-1",,"","COTTAM PS TRADING UNIT",,P,0,506,-.02,.4,-.008,202.4,F,F,T,,01/03/15,,T
T_COTPS-2,"T_COTPS-2","Jade Power Generation Ltd",COTPOWER,T,"COTPS-2",,"","COTTAM PS TRADING UNIT",,P,0,516,-.02,.4,-.008,206.4,F,F,T,,01/03/15,,T
T_COTPS-3,"T_COTPS-3","Jade Power Generation Ltd",COTPOWER,T,"COTPS-3",,"","COTTAM PS TRADING UNIT",,P,0,518,0,.4,0,207.2,F,F,T,,01/03/15,,T
T_COTPS-4,"T_COTPS-4","Jade Power Generation Ltd",COTPOWER,T,"COTPS-4",,"","COTTAM PS TRADING UNIT",,P,0,505.2,-.04,.4,-.016,202.08,F,F,T,,01/03/15,,T
T_COTPS-S,"T_COTPS-S","Jade Power Generation Ltd",COTPOWER,T,"",,"","COTTAM PS TRADING UNIT",,P,0,0,-70,.2732,-19.124,0,F,F,F,,01/03/15,,F
T_CRGHD-1,"Carraig Gheal Wind Farm","Statkraft Markets Gmbh",STATKRA1,T,"CRGHD-1",,"","Carraig Gheal",,P,0,0,-.2,.6511,-.13,0,F,F,F,,01/03/15,F,F
T_CRGHW-1,"Carraig Gheal Wind Farm","Statkraft Markets Gmbh",STATKRA1,T,"CRGHW-1",,"","Carraig Gheal",,P,0,46,-.2,.4,-.08,18.4,F,F,T,,01/03/15,F,T
T_CRUA-1,"T_CRUA-1","SP Generation Ltd",SPGEN01,T,"CRUA-1",,"","Cruachan Power Station",,C,0,123,-134,0,0,0,F,F,T,,01/03/15,,F
T_CRUA-2,"T_CRUA-2","SP Generation Ltd",SPGEN01,T,"CRUA-2",,"","Cruachan Power Station",,C,0,123,-134,.0171,-2.291,2.103,F,F,T,,01/03/15,,F
T_CRUA-3,"T_CRUA-3","SP Generation Ltd",SPGEN01,T,"CRUA-3",,"","Cruachan Power Station",,C,0,100,-120,0,0,0,F,F,T,,01/03/15,,F
T_CRUA-4,"T_CRUA-4","SP Generation Ltd",SPGEN01,T,"CRUA-4",,"","Cruachan Power Station",,C,0,104,-120,0,0,0,F,F,T,,01/03/15,,F
T_CRUAD-1,"T_CRUAD-1","SP Generation Ltd",SPGEN01,T,"CRUAD-1",,"","Cruachan Power Station",,C,0,0,-10,0,0,0,F,F,T,,01/03/15,,F
T_CRYRD-2,"Crystal Rig II Demand","Crystal Rig II Limited",CR2LTD,T,"",,"","",,C,0,0,-4,.0845,-.338,0,F,F,F,,01/03/15,F,F
T_CRYRW-2,"Crystal Rig II Windfarm","Crystal Rig II Limited",CR2LTD,T,"CRYRW-2",,"","",,P,0,138,0,.4,0,55.2,F,F,T,,01/03/15,F,T
T_DALRD-1,"T_DALRD-1","EDF Energy Customers PLC",LENCO,T,"DALRD-1",,"","",,C,0,0,-10,.448,-4.48,0,F,F,T,,01/03/15,,F
T_DAMC-1,"Damhead Creek Ltd.","ScottishPower (DCL) Ltd",DAMHEAD,T,"DAMC-1",,"","",,P,0,820,-12,.4,-4.8,328,F,F,T,,01/03/15,,T
T_DEAND-1,"Deanie Station Demand","SSE Generation Ltd",SSEGEN,T,"DEAND-1",,"","",,C,0,0,-.1,.5398,-.054,0,F,F,F,,01/03/15,,F
T_DEEP-1,"Deeside Power Development Co","Deeside Power (UK) Limited",DEEPOWER,T,"DEEP-1",,"","",,P,0,515,-10,.4,-4,206,F,F,T,,01/03/15,,T
T_DIDCB5,"Didcot B main unit 5","RWE Generation UK plc",INNOGY01,T,"DIDCB5",,"","Didcot B Power Station",,P,0,800,-10,.4,-4,320,F,F,T,,01/03/15,,T
T_DIDCB6,"Didcot B main unit 6","RWE Generation UK plc",INNOGY01,T,"DIDCB6",,"","Didcot B Power Station",,P,0,710,-10,.4,-4,284,F,F,T,,01/03/15,,T
T_DINO-1,"Dinorwig 1","First Hydro Company",FSTHYDRO,T,"DINO-1",,"","DINORWIG",,P,0,300,-300,.4,-120,120,F,F,T,,01/03/15,,T
T_DINO-2,"Dinorwig 2","First Hydro Company",FSTHYDRO,T,"DINO-2",,"","DINORWIG",,P,0,300,-294,.4,-117.6,120,F,F,T,,01/03/15,,T
T_DINO-3,"Dinorwig 3","First Hydro Company",FSTHYDRO,T,"DINO-3",,"","DINORWIG",,P,0,300,-298,.4,-119.2,120,F,F,T,,01/03/15,,T
T_DINO-4,"Dinorwig 4","First Hydro Company",FSTHYDRO,T,"DINO-4",,"","DINORWIG",,P,0,300,-294,.4,-117.6,120,F,F,T,,01/03/15,,T
T_DINO-5,"Dinorwig 5","First Hydro Company",FSTHYDRO,T,"DINO-5",,"","DINORWIG",,P,0,300,-299,.4,-119.6,120,F,F,T,,01/03/15,,T
T_DINO-6,"Dinorwig 6","First Hydro Company",FSTHYDRO,T,"DINO-6",,"","DINORWIG",,P,0,300,-294,.4,-117.6,120,F,F,T,,01/03/15,,T
T_DNGB-D,"Dungeness B Station Demand","EDF Energy Nuclear Generation",BEGL001,T,"DNGBD-1",,"","DUNGENESS B POWER STATION",,P,0,0,-80,.4,-32,0,F,F,T,,01/03/15,,T
T_DNGB21,"Dungeness B Generator 21","EDF Energy Nuclear Generation",BEGL001,T,"DNGB21",,"","DUNGENESS B POWER STATION",,P,0,550,0,.4,0,220,F,F,T,,01/03/15,,T
T_DNGB22,"Dungeness B Generator 22","EDF Energy Nuclear Generation",BEGL001,T,"DNGB22",,"","DUNGENESS B POWER STATION",,P,0,550,0,.4,0,220,F,F,T,,01/03/15,,T
T_DNLWW-1,"Dunlaw Extension","SP Renewables (UK) Limited",SPCRE01,T,"DNLWW-1",,"","",,P,0,29.75,0,.4,0,11.9,F,F,T,,01/03/15,,T
T_DRAXX-1,"T_DRAXX-1","Drax Power Ltd",DRAX,T,"DRAXX-1",,"","Drax Power Station",,P,0,645,0,.4,0,258,F,F,T,,01/03/15,,T
T_DRAXX-10G,"T_DRAXX-10G","Drax Power Ltd",DRAX,T,"DRAXX-10G",,"","Drax Power Station",,P,0,30,0,.4,0,12,F,F,T,,01/03/15,,T
T_DRAXX-12G,"T_DRAXX-12G","Drax Power Ltd",DRAX,T,"DRAXX-12G",,"","Drax Power Station",,P,0,32.2,0,.4,0,12.88,F,F,T,,01/03/15,,T
T_DRAXX-2,"T_DRAXX-2","Drax Power Ltd",DRAX,T,"DRAXX-2",,"","Drax Power Station",,P,0,645,0,.4,0,258,F,F,T,,01/03/15,,T
T_DRAXX-3,"T_DRAXX-3","Drax Power Ltd",DRAX,T,"DRAXX-3",,"","Drax Power Station",,P,0,645,0,.4,0,258,F,F,T,,01/03/15,,T
T_DRAXX-4,"T_DRAXX-4","Drax Power Ltd",DRAX,T,"DRAXX-4",,"","Drax Power Station",,P,0,645,0,.4,0,258,F,F,T,,01/03/15,,T
T_DRAXX-5,"T_DRAXX-5","Drax Power Ltd",DRAX,T,"DRAXX-5",,"","Drax Power Station",,P,0,645,0,.4,0,258,F,F,T,,01/03/15,,T
T_DRAXX-6,"T_DRAXX-6","Drax Power Ltd",DRAX,T,"DRAXX-6",,"","Drax Power Station",,P,0,645.2,0,.4,0,258.08,F,F,T,,01/03/15,,T
T_DRAXX-9G,"T_DRAXX-9G","Drax Power Ltd",DRAX,T,"DRAXX-9G",,"","Drax Power Station",,P,0,32,0,.4,0,12.8,F,F,T,,01/03/15,,T
T_DUNGA-D,"Dungeness A","EDF Energy Customers PLC",LENCO,T,"",,"","",,C,0,0,-10,.6813,-6.813,0,F,F,F,,01/03/15,,F
T_ECCFD-1,"T_ECCFD-1","EDF Energy Customers PLC",LENCO,T,"ECCFD-1",,"","",,C,0,0,-10,.19,-1.9,0,F,F,T,,01/03/15,,F
T_EDINW-1,"Edinbane Windfarm","Thanet Offshore Wind Limited",TOW,T,"EDINW-1",,"","",P,P,0,42,-.2,.4,-.08,16.8,T,F,T,,01/03/15,F,T
T_EECL-1,"Enfield Energy Centre Ltd BMU1","E.ON UK plc",POWERGEN,T,"EECL-1",,"","",,P,0,416,-8,.4,-3.2,166.4,F,F,T,,01/03/15,,T
T_EGGPS-1,"Eggborough Generator 1","Eggborough Power Limited",EPL001,T,"EGGPS-1",,"","EGGBOROUGH POWER STATION",,P,0,490,0,.4,0,196,F,F,T,,01/03/15,,T
T_EGGPS-2,"Eggborough Generator 2","Eggborough Power Limited",EPL001,T,"EGGPS-2",,"","EGGBOROUGH POWER STATION",,P,0,480,0,.4,0,192,F,F,T,,01/03/15,,T
T_EGGPS-3,"Eggborough Generator 3","Eggborough Power Limited",EPL001,T,"EGGPS-3",,"","EGGBOROUGH POWER STATION",,P,0,495,0,.4,0,198,F,F,T,,01/03/15,,T
T_EGGPS-4,"Eggborough Generator 4","Eggborough Power Limited",EPL001,T,"EGGPS-4",,"","EGGBOROUGH POWER STATION",,P,0,495,0,.4,0,198,F,F,T,,01/03/15,,T
T_EGGPS-D,"Eggborough Station Demand","Eggborough Power Limited",EPL001,T,"EGGPD-1",,"","EGGBOROUGH POWER STATION",,P,0,0,-60,.4,-24,0,F,F,T,,01/03/15,,T
T_EGLSD-1,"T_EGLSD-1","EDF Energy Customers PLC",LENCO,T,"EGLSD-1",,"","",,C,0,0,-12,.4955,-5.946,0,F,F,T,,01/03/15,,F
T_ELSTR-1,"T_ELSTR-1","EDF Energy Customers PLC",LENCO,T,"",,"","",,C,0,0,-20,.3998,-7.996,0,F,F,F,,01/03/15,F,F
T_ELVAD-1,"T_ELVAD-1","EDF Energy Customers PLC",LENCO,T,"ELVAD-1",,"","",,C,0,0,-10,.2119,-2.119,0,F,F,T,,01/03/15,,F
T_ERRO-1,"Errochty G1","SSE Generation Ltd",SSEGEN,T,"ERRO-1",,"","",,P,0,25,0,.4,0,10,F,F,T,,01/03/15,,T
T_ERRO-2,"Errochty G2","SSE Generation Ltd",SSEGEN,T,"ERRO-2",,"","",,P,0,25,0,.4,0,10,F,F,T,,01/03/15,,T
T_ERRO-3,"Errochty G3","SSE Generation Ltd",SSEGEN,T,"ERRO-3",,"","",,P,0,25,0,.4,0,10,F,F,T,,01/03/15,,T
T_EXMOSSD-1,"Exxon Mossmoran","SSE Energy Supply Limited",SSE,T,"MOSWD-1",,"","",,C,0,0,-20,.784,-15.68,0,F,F,T,,01/03/15,,F
T_FALGD-1,"Fallago Rig Demand","Fallago Rig Wind Farm Limited",FALLAGO,T,"FALGD-1",,"","",,C,0,0,-6,.1002,-.601,0,F,F,F,,01/03/15,F,F
T_FALGW-1,"Fallago Rig Wind Farm","Fallago Rig Wind Farm Limited",FALLAGO,T,"FALGW-1",,"","",,P,0,144,-2.5,.4,-1,57.6,F,F,T,,01/03/15,F,T
T_FARR-1,"Farr Unit 1","Npower Limited",NPOWER01,T,"FAARW-1",,"","",C,C,0,66.43,0,.4,0,26.572,T,F,T,,01/03/15,,T
T_FARR-2,"Farr Unit 2","Npower Limited",NPOWER01,T,"FAARW-2",,"","",C,C,0,52.99,0,.4,0,21.196,T,F,T,,01/03/15,,T
T_FASN-1,"Fasnakyle G1","SSE Generation Ltd",SSEGEN,T,"FASN-1",,"","",,P,0,22,0,.4,0,8.8,F,F,T,,01/03/15,,T
T_FASN-2,"Fasnakyle  G2","SSE Generation Ltd",SSEGEN,T,"FASN2",,"","",,P,0,23,0,.4,0,9.2,F,F,T,,01/03/15,,T
T_FERR-1,"Ferrybridge 1","Keadby Generation Limited",KGL,T,"FERR-1",,"","Ferrybridge Power Station",,P,0,490,-20,.4,-8,196,F,F,T,,01/03/15,,T
T_FERR-2,"Ferrybridge 2","Keadby Generation Limited",KGL,T,"FERR-2",,"","Ferrybridge Power Station",,P,0,490,-20,.4,-8,196,F,F,T,,01/03/15,,T
T_FERR-3,"Ferrybridge 3","Keadby Generation Limited",KGL,T,"FERR-3",,"","Ferrybridge Power Station",,P,0,490,-20,.4,-8,196,F,F,T,,01/03/15,,T
T_FERR-4,"Ferrybridge 4","Keadby Generation Limited",KGL,T,"FERR-4",,"","Ferrybridge Power Station",,P,0,485,-20,.4,-8,194,F,F,T,,01/03/15,,T
T_FERR-5G,"Ferrybridge GT 5","Keadby Generation Limited",KGL,T,"FERR-5G",,"","Ferrybridge Power Station",,P,0,17,-1,.4,-.4,6.8,F,F,T,,01/03/15,,T
T_FERR-8G,"Ferrybridge GT 8","Keadby Generation Limited",KGL,T,"FERR-8G",,"","Ferrybridge Power Station",,P,0,17,-1,.4,-.4,6.8,F,F,T,,01/03/15,,T
T_FFES-1,"Ffestioniog 1","First Hydro Company",FSTHYDRO,T,"FFES-1",,"","Ffestiniog Power Station",,P,0,90,-75,.4,-30,36,F,F,T,,01/03/15,,T
T_FFES-2,"Ffestioniog 2","First Hydro Company",FSTHYDRO,T,"FFES-2",,"","Ffestiniog Power Station",,P,0,90,-75,.4,-30,36,F,F,T,,01/03/15,,T
T_FFES-3,"Ffestioniog 3","First Hydro Company",FSTHYDRO,T,"FFES-3",,"","Ffestiniog Power Station",,P,0,90,-75,.4,-30,36,F,F,T,,01/03/15,,T
T_FFES-4,"Ffestioniog 4","First Hydro Company",FSTHYDRO,T,"FFES-4",,"","Ffestiniog Power Station",,P,0,90,-75,.4,-30,36,F,F,T,,01/03/15,,T
T_FFESST1,"Ffestiniog ST1","First Hydro Company",FSTHYDRO,T,"",,"","Ffestiniog Power Station",,P,0,0,-1,.6814,-.681,0,F,F,F,,01/03/15,,F
T_FIDL-1,"Fiddler's Ferry 1","Keadby Generation Limited",KGL,T,"FIDL-1",,"","Fiddler's Ferry Power Station",,P,0,490,-20,.4,-8,196,F,F,T,,01/03/15,,T
T_FIDL-2,"Fiddler's Ferry 2","Keadby Generation Limited",KGL,T,"FIDL-2",,"","Fiddler's Ferry Power Station",,P,0,490,-20,.4,-8,196,F,F,T,,01/03/15,,T
T_FIDL-2G,"Fiddler's Ferry GT2","Keadby Generation Limited",KGL,T,"FIDL-2G",,"","Fiddler's Ferry Power Station",,P,0,18,-1,.4,-.4,7.2,F,F,T,,01/03/15,,T
T_FIDL-3,"Fiddler's Ferry 3","Keadby Generation Limited",KGL,T,"FIDL-3",,"","Fiddler's Ferry Power Station",,P,0,490,-20,.4,-8,196,F,F,T,,01/03/15,,T
T_FIDL-3G,"Fiddler's Ferry GT 3","Keadby Generation Limited",KGL,T,"FIDL-3G",,"","Fiddler's Ferry Power Station",,P,0,18,-1,.4,-.4,7.2,F,F,T,,01/03/15,,T
T_FIDL-4,"Fiddler's Ferry 4","Keadby Generation Limited",KGL,T,"FIDL-4",,"","Fiddler's Ferry Power Station",,P,0,510,-1,.4,-.4,204,F,F,T,,01/03/15,,T
T_FIDLST1,"Fiddler's Ferry ST1","Keadby Generation Limited",KGL,T,"",,"","Fiddler's Ferry Power Station",,P,0,1,-60,.3456,-20.736,.346,F,F,F,,01/03/15,,F
T_FINL-1,"Finlarig","SSE Generation Ltd",SSEGEN,T,"FINL-1",,"","",,P,0,16.5,0,.4,0,6.6,F,F,T,,01/03/15,,T
T_FOYE-1,"Foyers G1","SSE Generation Ltd",SSEGEN,T,"FOYE-1",,"","FOYERS POWER STATION",,P,0,160,-156,.4,-62.4,64,F,F,T,,01/03/15,,T
T_FOYE-2,"Foyers G2","SSE Generation Ltd",SSEGEN,T,"FOYE-2",,"","FOYERS POWER STATION",,P,0,160,-156,.4,-62.4,64,F,F,T,,01/03/15,,T
T_FOYED-1,"Foyers Stn Txs","SSE Generation Ltd",SSEGEN,T,"FOYED-1",,"","FOYERS POWER STATION",,P,0,0,-7,.1916,-1.341,0,F,F,F,,01/03/15,,F
T_FROD_NR,"Network Rail Frodsham","EDF Energy Customers PLC",LENCO,T,"",,"","",,C,0,0,-12,.3175,-3.81,0,F,F,F,,01/03/15,,F
T_GLEND-1,"Dundreggan Station Demand","SSE Generation Ltd",SSEGEN,T,"GLEND-1",,"","",,C,0,0,-.1,.2319,-.023,0,F,F,F,,01/03/15,,F
T_GLNDO-1,"Glendoe Generator 1","SSE Generation Ltd",SSEGEN,T,"GLNDO-1",,"","",,P,0,100,0,.4,0,40,F,F,T,,01/03/15,,T
T_GLNDOD1,"Glendoe Earthing Tx Stn Dem","SSE Generation Ltd",SSEGEN,T,"GLNDOD1",,"","",,C,0,0,0,.5611,0,0,F,F,F,,01/03/15,,F
T_GLNG,"Grain LNG Terminal","SSE Energy Supply Limited",SSE,T,"",,"","",,C,0,0,-40,.5488,-21.952,0,F,F,F,,01/03/15,,F
T_GNFSW-1,"Gunfleet Sands 1","Gunfleet Sands Limited",DONG005,T,"GNFSW-1",,"","",P,P,0,99.9,-1,.4,-.4,39.96,T,F,T,,20/07/11,F,T
T_GNFSW-2,"Gunfleet Sands 2","Gunfleet Sands II Limited",DONG006,T,"GNFSW-2",,"","",P,P,0,64,-1,.4,-.4,25.6,T,F,T,,20/07/11,F,T
T_GORDD-1,"Gordonbush Demand","SSE Generation Ltd",SSEGEN,T,"GORDD-1",,"","",,C,0,0,-10,.5567,-5.567,0,F,F,F,,01/03/15,F,F
T_GORDW-1,"Gordon Bush","SSE Generation Ltd",SSEGEN,T,"GORDW-1",,"","",,P,0,70,-1,.4,-.4,28,F,F,T,,01/03/15,F,T
T_GOWKD-1,"T_GOWKD-1","EDF Energy Customers PLC",LENCO,T,"GOWKD-1",,"","",,C,0,0,-12,.3498,-4.198,0,F,F,T,,01/03/15,,F
T_GRAI-6,"T_GRAI-6","E.ON UK plc",POWERGEN,T,"GRAI-6",,"","GRAIN PS TRADING UNIT",,P,0,456,-14,.4,-5.6,182.4,F,F,T,,01/03/15,F,T
T_GRAI-7,"T_GRAI-7","E.ON UK plc",POWERGEN,T,"GRAI-7",,"","GRAIN PS TRADING UNIT",,P,0,456,-14,.4,-5.6,182.4,F,F,T,,01/03/15,F,T
T_GRAI-8,"T_GRAI-8","E.ON UK plc",POWERGEN,T,"GRAI-8",,"","GRAIN PS TRADING UNIT",,P,0,456,-14,.4,-5.6,182.4,F,F,T,,01/03/15,F,T
T_GRAI-S,"T_GRAI-S","E.ON UK plc",POWERGEN,T,"",,"","GRAIN PS TRADING UNIT",,P,0,52,-40,.1169,-4.676,6.079,F,F,F,,01/03/15,,F
T_GRAI1G,"T_GRAI1G","E.ON UK plc",POWERGEN,T,"GRAI1G",,"","GRAIN PS TRADING UNIT",,P,0,30,-28,.4,-11.2,12,F,F,T,,01/04/15,,T
T_GRAI4G,"T_GRAI4G","E.ON UK plc",POWERGEN,T,"GRAI4G",,"","GRAIN PS TRADING UNIT",,P,0,28,-28,.4,-11.2,11.2,F,F,T,,01/04/15,,T
T_GRGBW-1,"Greater Gabbard Module 1","Greater Gabbard Offshore Winds",GGOWL,T,"GRGBW-1",,"","",,P,0,167,-5,.4,-2,66.8,F,F,T,,01/03/15,F,T
T_GRGBW-2,"Greater Gabbard Module 2","Greater Gabbard Offshore Winds",GGOWL,T,"GRGBW-2",,"","",,P,0,167,-5,.4,-2,66.8,F,F,T,,01/03/15,F,T
T_GRGBW-3,"Greater Gabbard Module 3","Greater Gabbard Offshore Winds",GGOWL,T,"GRGBW-3",,"","",,P,0,167,-5,.4,-2,66.8,F,F,T,,01/03/15,F,T
T_GRIFW-1,"Griffin Wind Farm 1","Griffin Wind Farm Ltd",GRWL,T,"GRIFW-1",,"","",,P,0,102,-5,.4,-2,40.8,F,F,T,,01/03/15,F,T
T_GRIFW-2,"Griffin Wind Farm 2","Griffin Wind Farm Ltd",GRWL,T,"GRIFW-2",,"","",,P,0,102,-5,.4,-2,40.8,F,F,T,,01/03/15,F,T
T_GRIFWD-1,"Griffin Windfarm Demand BMU","Griffin Wind Farm Ltd",GRWL,T,"GRIFWD-1",,"","",,C,0,0,-10,.4076,-4.076,0,F,F,F,,01/03/15,F,F
T_GRMO-1,"T_GRMO-1","Grangemouth CHP Ltd",GCHP,T,"GRMO-1",,"","T_GRMO-1T_BPGRD-1",,P,0,144,0,.4,0,57.6,F,F,T,,01/03/15,,T
T_GYMR-15,"GyM OSPE 15","Gwynt y Mor Offshore Wind Farm",GYMOWL,T,"GYMRO-15",,"","Gwynt y Mor",,P,0,148,-1,.4,-.4,59.2,F,F,T,,01/03/15,F,T
T_GYMR-17,"GyM OSPE 17","Gwynt y Mor Offshore Wind Farm",GYMOWL,T,"GYMRO-17",,"","Gwynt y Mor",,P,0,148,-1,.4,-.4,59.2,F,F,T,,01/03/15,F,T
T_GYMR-26,"GyM OSPW 26","Gwynt y Mor Offshore Wind Farm",GYMOWL,T,"GYMRO-26",,"","Gwynt y Mor",,P,0,148,-1,.4,-.4,59.2,F,F,T,,01/03/15,F,T
T_GYMR-28,"GyM OSPW 28","Gwynt y Mor Offshore Wind Farm",GYMOWL,T,"GYMRO-28",,"","Gwynt y Mor",,P,0,148,-1,.4,-.4,59.2,F,F,T,,01/03/15,F,T
